year,page,X1,X2,X3,X4,X5,X6,X7,X8,X9,X10,X11,X12,X13
2012,http://www.bom.gov.au/jsp/ncc/cdio/weatherData/av?p_nccObsCode=122&p_display_type=dailyDataFile&p_startYear=2012&p_c=-1514873801&p_stn_num=087031,20,20.5,22.1,28.1,21.9,15.5,13.0,16.0,13.9,22.0,21.6,29.3,23.4
2012,http://www.bom.gov.au/jsp/ncc/cdio/weatherData/av?p_nccObsCode=122&p_display_type=dailyDataFile&p_startYear=2012&p_c=-1514873801&p_stn_num=087031,21,24.9,23.8,20.1,20.2,16.6,9.6,15.9,16.3,19.7,18.3,21.9,21.1
2012,http://www.bom.gov.au/jsp/ncc/cdio/weatherData/av?p_nccObsCode=122&p_display_type=dailyDataFile&p_startYear=2012&p_c=-1514873801&p_stn_num=087031,22,29.8,25.1,20.1,24.1,18.9,11.3,15.4,20.1,17.5,17.0,20.3,29.6
2012,http://www.bom.gov.au/jsp/ncc/cdio/weatherData/av?p_nccObsCode=122&p_display_type=dailyDataFile&p_startYear=2012&p_c=-1514873801&p_stn_num=087031,23,32.3,25.1,17.8,17.9,20.8,13.6,14.9,17.5,18.4,23.3,20.7,38.6
2012,http://www.bom.gov.au/jsp/ncc/cdio/weatherData/av?p_nccObsCode=122&p_display_type=dailyDataFile&p_startYear=2012&p_c=-1514873801&p_stn_num=087031,24,34.0,32.9,17.4,13.8,14.6,15.7,14.7,13.7,14.3,22.9,35.1,26.7
2012,http://www.bom.gov.au/jsp/ncc/cdio/weatherData/av?p_nccObsCode=122&p_display_type=dailyDataFile&p_startYear=2012&p_c=-1514873801&p_stn_num=087031,25,24.3,38.2,19.3,16.0,10.6,14.4,14.3,14.2,15.6,21.7,21.0,20.8
2012,http://www.bom.gov.au/jsp/ncc/cdio/weatherData/av?p_nccObsCode=122&p_display_type=dailyDataFile&p_startYear=2012&p_c=-1514873801&p_stn_num=087031,26,23.0,35.0,19.7,18.3,15.6,10.8,13.9,14.3,21.7,16.0,21.0,22.7
2012,http://www.bom.gov.au/jsp/ncc/cdio/weatherData/av?p_nccObsCode=122&p_display_type=dailyDataFile&p_startYear=2012&p_c=-1514873801&p_stn_num=087031,27,29.3,25.8,19.9,19.6,14.0,11.4,13.8,15.2,26.5,15.1,21.2,32.8
2012,http://www.bom.gov.au/jsp/ncc/cdio/weatherData/av?p_nccObsCode=122&p_display_type=dailyDataFile&p_startYear=2012&p_c=-1514873801&p_stn_num=087031,28,29.4,20.7,21.7,21.0,15.2,14.3,15.2,18.0,17.0,16.7,26.8,21.1
2012,http://www.bom.gov.au/jsp/ncc/cdio/weatherData/av?p_nccObsCode=122&p_display_type=dailyDataFile&p_startYear=2012&p_c=-1514873801&p_stn_num=087031,29,34.0,22.4,24.7,15.8,14.8,14.3,13.0,19.9,12.6,23.4,39.1,22.5
2012,http://www.bom.gov.au/jsp/ncc/cdio/weatherData/av?p_nccObsCode=122&p_display_type=dailyDataFile&p_startYear=2012&p_c=-1514873801&p_stn_num=087031,30,33.7,,29.0,18.1,14.0,13.2,13.5,13.2,14.7,31.2,27.5,21.5
2012,http://www.bom.gov.au/jsp/ncc/cdio/weatherData/av?p_nccObsCode=122&p_display_type=dailyDataFile&p_startYear=2012&p_c=-1514873801&p_stn_num=087031,31,20.0,,31.3,,18.3,,12.6,13.4,,33.5,,22.7
2013,http://www.bom.gov.au/jsp/ncc/cdio/weatherData/av?p_nccObsCode=122&p_display_type=dailyDataFile&p_startYear=2013&p_c=-1514873801&p_stn_num=087031,1,27.8,18.7,23.2,19.9,16.8,15.7,18.0,14.3,23.0,16.4,20.1,31.3
2013,http://www.bom.gov.au/jsp/ncc/cdio/weatherData/av?p_nccObsCode=122&p_display_type=dailyDataFile&p_startYear=2013&p_c=-1514873801&p_stn_num=087031,2,21.5,20.2,24.8,20.4,16.5,15.5,18.9,13.9,18.6,17.4,26.5,36.4
2013,http://www.bom.gov.au/jsp/ncc/cdio/weatherData/av?p_nccObsCode=122&p_display_type=dailyDataFile&p_startYear=2013&p_c=-1514873801&p_stn_num=087031,3,35.8,24.0,27.0,17.7,21.0,14.6,17.0,14.2,20.4,14.9,17.4,21.9
2013,http://www.bom.gov.au/jsp/ncc/cdio/weatherData/av?p_nccObsCode=122&p_display_type=dailyDataFile&p_startYear=2013&p_c=-1514873801&p_stn_num=087031,4,41.7,21.5,30.3,19.0,16.2,15.0,17.1,13.4,23.9,21.5,16.6,20.4
2013,http://www.bom.gov.au/jsp/ncc/cdio/weatherData/av?p_nccObsCode=122&p_display_type=dailyDataFile&p_startYear=2013&p_c=-1514873801&p_stn_num=087031,5,25.3,26.7,32.5,21.8,14.8,15.0,13.3,15.9,17.9,26.0,21.9,16.0
2013,http://www.bom.gov.au/jsp/ncc/cdio/weatherData/av?p_nccObsCode=122&p_display_type=dailyDataFile&p_startYear=2013&p_c=-1514873801&p_stn_num=087031,6,25.2,37.4,34.1,27.7,18.3,17.4,15.6,15.5,14.6,16.8,30.8,17.4
2013,http://www.bom.gov.au/jsp/ncc/cdio/weatherData/av?p_nccObsCode=122&p_display_type=dailyDataFile&p_startYear=2013&p_c=-1514873801&p_stn_num=087031,7,30.7,27.9,34.4,28.2,21.0,14.1,14.1,13.6,19.0,15.7,24.5,24.3
2013,http://www.bom.gov.au/jsp/ncc/cdio/weatherData/av?p_nccObsCode=122&p_display_type=dailyDataFile&p_startYear=2013&p_c=-1514873801&p_stn_num=087031,8,32.0,27.2,31.5,21.8,25.3,15.2,13.7,13.3,16.6,19.1,17.1,28.0
2013,http://www.bom.gov.au/jsp/ncc/cdio/weatherData/av?p_nccObsCode=122&p_display_type=dailyDataFile&p_startYear=2013&p_c=-1514873801&p_stn_num=087031,9,21.2,28.3,36.6,20.9,27.2,14.3,12.0,12.3,23.4,27.3,16.5,17.7
2013,http://www.bom.gov.au/jsp/ncc/cdio/weatherData/av?p_nccObsCode=122&p_display_type=dailyDataFile&p_startYear=2013&p_c=-1514873801&p_stn_num=087031,10,28.3,21.6,31.8,22.6,26.3,15.8,14.9,16.7,16.3,15.4,16.9,20.4
2013,http://www.bom.gov.au/jsp/ncc/cdio/weatherData/av?p_nccObsCode=122&p_display_type=dailyDataFile&p_startYear=2013&p_c=-1514873801&p_stn_num=087031,11,40.0,24.6,36.2,16.4,25.1,15.6,15.4,16.9,16.7,19.7,18.4,21.4
2013,http://www.bom.gov.au/jsp/ncc/cdio/weatherData/av?p_nccObsCode=122&p_display_type=dailyDataFile&p_startYear=2013&p_c=-1514873801&p_stn_num=087031,12,24.6,24.7,37.2,23.3,22.7,12.7,17.3,13.9,12.8,25.3,15.0,24.3
2013,http://www.bom.gov.au/jsp/ncc/cdio/weatherData/av?p_nccObsCode=122&p_display_type=dailyDataFile&p_startYear=2013&p_c=-1514873801&p_stn_num=087031,13,19.4,29.7,26.5,24.2,17.8,12.7,14.6,15.9,15.8,16.9,14.7,24.0
2013,http://www.bom.gov.au/jsp/ncc/cdio/weatherData/av?p_nccObsCode=122&p_display_type=dailyDataFile&p_startYear=2013&p_c=-1514873801&p_stn_num=087031,14,20.8,29.6,22.1,21.4,14.7,13.6,15.2,15.0,17.3,14.5,16.6,18.5
2013,http://www.bom.gov.au/jsp/ncc/cdio/weatherData/av?p_nccObsCode=122&p_display_type=dailyDataFile&p_startYear=2013&p_c=-1514873801&p_stn_num=087031,15,25.5,29.6,22.9,16.2,15.9,13.6,18.3,16.8,22.0,19.4,17.6,19.3
2013,http://www.bom.gov.au/jsp/ncc/cdio/weatherData/av?p_nccObsCode=122&p_display_type=dailyDataFile&p_startYear=2013&p_c=-1514873801&p_stn_num=087031,16,23.9,34.5,23.6,18.4,15.4,13.4,17.6,16.1,16.5,27.6,17.5,19.8
2013,http://www.bom.gov.au/jsp/ncc/cdio/weatherData/av?p_nccObsCode=122&p_display_type=dailyDataFile&p_startYear=2013&p_c=-1514873801&p_stn_num=087031,17,41.3,33.9,18.4,17.3,15.5,11.6,17.1,15.5,18.4,14.7,19.0,20.8
2013,http://www.bom.gov.au/jsp/ncc/cdio/weatherData/av?p_nccObsCode=122&p_display_type=dailyDataFile&p_startYear=2013&p_c=-1514873801&p_stn_num=087031,18,27.1,37.4,19.7,17.3,14.7,13.4,21.4,17.3,19.3,22.2,24.4,31.0
2013,http://www.bom.gov.au/jsp/ncc/cdio/weatherData/av?p_nccObsCode=122&p_display_type=dailyDataFile&p_startYear=2013&p_c=-1514873801&p_stn_num=087031,19,22.1,19.1,21.4,16.2,16.6,13.0,17.0,12.3,16.5,25.9,31.5,40.3
2013,http://www.bom.gov.au/jsp/ncc/cdio/weatherData/av?p_nccObsCode=122&p_display_type=dailyDataFile&p_startYear=2013&p_c=-1514873801&p_stn_num=087031,20,24.0,25.9,29.0,17.0,14.3,13.5,8.4,12.2,17.7,31.8,17.1,24.9
2013,http://www.bom.gov.au/jsp/ncc/cdio/weatherData/av?p_nccObsCode=122&p_display_type=dailyDataFile&p_startYear=2013&p_c=-1514873801&p_stn_num=087031,21,24.3,29.0,24.5,21.2,16.0,14.5,11.1,14.2,19.8,15.7,23.5,20.8
2013,http://www.bom.gov.au/jsp/ncc/cdio/weatherData/av?p_nccObsCode=122&p_display_type=dailyDataFile&p_startYear=2013&p_c=-1514873801&p_stn_num=087031,22,23.3,30.4,21.7,19.6,13.4,12.1,13.6,15.5,20.5,15.0,22.1,30.1
2013,http://www.bom.gov.au/jsp/ncc/cdio/weatherData/av?p_nccObsCode=122&p_display_type=dailyDataFile&p_startYear=2013&p_c=-1514873801&p_stn_num=087031,23,23.0,30.4,25.5,18.3,15.3,12.4,12.4,15.4,22.3,16.1,18.9,18.7
2013,http://www.bom.gov.au/jsp/ncc/cdio/weatherData/av?p_nccObsCode=122&p_display_type=dailyDataFile&p_startYear=2013&p_c=-1514873801&p_stn_num=087031,24,33.7,34.0,25.8,19.9,16.3,11.9,13.4,16.3,23.2,14.6,18.8,20.4
2013,http://www.bom.gov.au/jsp/ncc/cdio/weatherData/av?p_nccObsCode=122&p_display_type=dailyDataFile&p_startYear=2013&p_c=-1514873801&p_stn_num=087031,25,26.4,29.5,22.5,21.5,18.3,14.6,13.4,17.4,22.9,16.2,19.9,32.0
2013,http://www.bom.gov.au/jsp/ncc/cdio/weatherData/av?p_nccObsCode=122&p_display_type=dailyDataFile&p_startYear=2013&p_c=-1514873801&p_stn_num=087031,26,20.8,24.2,31.8,22.4,16.0,16.5,15.9,18.7,15.2,17.4,26.6,26.5
2013,http://www.bom.gov.au/jsp/ncc/cdio/weatherData/av?p_nccObsCode=122&p_display_type=dailyDataFile&p_startYear=2013&p_c=-1514873801&p_stn_num=087031,27,23.2,27.7,36.7,25.8,14.9,17.7,14.3,20.7,19.2,15.9,32.9,22.4
2013,http://www.bom.gov.au/jsp/ncc/cdio/weatherData/av?p_nccObsCode=122&p_display_type=dailyDataFile&p_startYear=2013&p_c=-1514873801&p_stn_num=087031,28,23.7,18.5,21.4,19.4,19.2,15.2,16.9,21.6,15.3,16.3,22.3,39.2
2013,http://www.bom.gov.au/jsp/ncc/cdio/weatherData/av?p_nccObsCode=122&p_display_type=dailyDataFile&p_startYear=2013&p_c=-1514873801&p_stn_num=087031,29,20.4,,18.5,19.0,19.2,13.4,18.8,22.5,21.5,16.6,16.6,19.3
2013,http://www.bom.gov.au/jsp/ncc/cdio/weatherData/av?p_nccObsCode=122&p_display_type=dailyDataFile&p_startYear=2013&p_c=-1514873801&p_stn_num=087031,30,26.6,,22.6,18.2,15.6,17.8,14.2,18.8,23.0,18.0,18.2,20.2
2013,http://www.bom.gov.au/jsp/ncc/cdio/weatherData/av?p_nccObsCode=122&p_display_type=dailyDataFile&p_startYear=2013&p_c=-1514873801&p_stn_num=087031,31,23.8,,17.6,,18.9,,13.4,22.7,,16.5,,24.2
2014,http://www.bom.gov.au/jsp/ncc/cdio/weatherData/av?p_nccObsCode=122&p_display_type=dailyDataFile&p_startYear=2014&p_c=-1514873801&p_stn_num=087031,1,28.0,28.4,22.8,34.9,14.9,14.5,12.6,10.2,14.6,15.4,16.8,25.9
2014,http://www.bom.gov.au/jsp/ncc/cdio/weatherData/av?p_nccObsCode=122&p_display_type=dailyDataFile&p_startYear=2014&p_c=-1514873801&p_stn_num=087031,2,21.2,37.2,22.3,24.4,14.1,16.3,16.3,12.5,14.1,18.0,16.4,25.1
2014,http://www.bom.gov.au/jsp/ncc/cdio/weatherData/av?p_nccObsCode=122&p_display_type=dailyDataFile&p_startYear=2014&p_c=-1514873801&p_stn_num=087031,3,23.5,33.8,23.9,18.4,15.9,17.1,13.7,14.4,13.7,20.8,21.4,23.3
2014,http://www.bom.gov.au/jsp/ncc/cdio/weatherData/av?p_nccObsCode=122&p_display_type=dailyDataFile&p_startYear=2014&p_c=-1514873801&p_stn_num=087031,4,21.1,22.8,33.6,18.4,13.8,18.1,12.3,14.5,14.2,28.2,30.5,25.7
2014,http://www.bom.gov.au/jsp/ncc/cdio/weatherData/av?p_nccObsCode=122&p_display_type=dailyDataFile&p_startYear=2014&p_c=-1514873801&p_stn_num=087031,5,27.3,28.6,21.2,23.7,17.1,15.1,14.9,16.2,14.9,17.8,18.1,19.6
2014,http://www.bom.gov.au/jsp/ncc/cdio/weatherData/av?p_nccObsCode=122&p_display_type=dailyDataFile&p_startYear=2014&p_c=-1514873801&p_stn_num=087031,6,19.7,36.0,20.3,22.5,14.9,15.0,13.4,15.1,15.7,26.3,22.0,20.6
2014,http://www.bom.gov.au/jsp/ncc/cdio/weatherData/av?p_nccObsCode=122&p_display_type=dailyDataFile&p_startYear=2014&p_c=-1514873801&p_stn_num=087031,7,19.2,36.5,21.3,25.8,14.4,16.9,16.0,13.1,20.7,18.1,33.7,17.4
2014,http://www.bom.gov.au/jsp/ncc/cdio/weatherData/av?p_nccObsCode=122&p_display_type=dailyDataFile&p_startYear=2014&p_c=-1514873801&p_stn_num=087031,8,25.0,36.6,27.3,21.4,17.8,14.3,14.9,15.3,21.5,20.5,35.6,19.7
2014,http://www.bom.gov.au/jsp/ncc/cdio/weatherData/av?p_nccObsCode=122&p_display_type=dailyDataFile&p_startYear=2014&p_c=-1514873801&p_stn_num=087031,9,29.6,40.5,33.6,17.9,17.9,13.8,10.0,15.4,21.3,21.3,19.0,19.6
2014,http://www.bom.gov.au/jsp/ncc/cdio/weatherData/av?p_nccObsCode=122&p_display_type=dailyDataFile&p_startYear=2014&p_c=-1514873801&p_stn_num=087031,10,36.0,22.8,34.3,18.2,17.0,18.3,14.6,12.1,19.1,25.3,20.5,20.2
2014,http://www.bom.gov.au/jsp/ncc/cdio/weatherData/av?p_nccObsCode=122&p_display_type=dailyDataFile&p_startYear=2014&p_c=-1514873801&p_stn_num=087031,11,21.5,25.5,31.7,18.1,18.9,16.9,15.6,11.1,15.9,19.0,17.3,20.3
2014,http://www.bom.gov.au/jsp/ncc/cdio/weatherData/av?p_nccObsCode=122&p_display_type=dailyDataFile&p_startYear=2014&p_c=-1514873801&p_stn_num=087031,12,22.7,26.5,20.5,20.4,17.6,15.7,10.4,11.8,14.1,27.2,22.8,24.8
2014,http://www.bom.gov.au/jsp/ncc/cdio/weatherData/av?p_nccObsCode=122&p_display_type=dailyDataFile&p_startYear=2014&p_c=-1514873801&p_stn_num=087031,13,33.2,26.2,22.3,19.6,20.6,17.7,13.0,13.5,17.2,15.7,30.2,31.5
2014,http://www.bom.gov.au/jsp/ncc/cdio/weatherData/av?p_nccObsCode=122&p_display_type=dailyDataFile&p_startYear=2014&p_c=-1514873801&p_stn_num=087031,14,44.4,27.0,25.2,20.0,21.3,15.2,12.5,12.9,19.0,15.3,19.0,25.1
2014,http://www.bom.gov.au/jsp/ncc/cdio/weatherData/av?p_nccObsCode=122&p_display_type=dailyDataFile&p_startYear=2014&p_c=-1514873801&p_stn_num=087031,15,41.8,28.6,30.2,19.5,23.0,14.5,11.9,15.4,16.4,15.9,17.0,22.4
2014,http://www.bom.gov.au/jsp/ncc/cdio/weatherData/av?p_nccObsCode=122&p_display_type=dailyDataFile&p_startYear=2014&p_c=-1514873801&p_stn_num=087031,16,42.2,22.7,21.4,20.0,23.5,16.3,15.0,12.3,14.7,17.9,19.7,34.5
2014,http://www.bom.gov.au/jsp/ncc/cdio/weatherData/av?p_nccObsCode=122&p_display_type=dailyDataFile&p_startYear=2014&p_c=-1514873801&p_stn_num=087031,17,44.7,23.3,25.7,22.6,20.0,14.9,11.4,13.6,15.7,16.7,20.6,20.8
2014,http://www.bom.gov.au/jsp/ncc/cdio/weatherData/av?p_nccObsCode=122&p_display_type=dailyDataFile&p_startYear=2014&p_c=-1514873801&p_stn_num=087031,18,24.1,27.4,25.0,19.8,23.0,13.8,12.4,12.7,13.7,25.7,19.5,24.4
2014,http://www.bom.gov.au/jsp/ncc/cdio/weatherData/av?p_nccObsCode=122&p_display_type=dailyDataFile&p_startYear=2014&p_c=-1514873801&p_stn_num=087031,19,22.3,25.5,21.4,17.5,25.5,11.9,12.6,12.8,16.0,29.9,28.4,19.4
2014,http://www.bom.gov.au/jsp/ncc/cdio/weatherData/av?p_nccObsCode=122&p_display_type=dailyDataFile&p_startYear=2014&p_c=-1514873801&p_stn_num=087031,20,24.2,20.3,31.8,19.6,22.0,15.7,12.9,14.0,15.4,19.1,30.3,21.3
2014,http://www.bom.gov.au/jsp/ncc/cdio/weatherData/av?p_nccObsCode=122&p_display_type=dailyDataFile&p_startYear=2014&p_c=-1514873801&p_stn_num=087031,21,22.5,20.0,23.9,20.2,22.5,16.0,11.6,14.6,15.9,27.5,22.5,30.9
2014,http://www.bom.gov.au/jsp/ncc/cdio/weatherData/av?p_nccObsCode=122&p_display_type=dailyDataFile&p_startYear=2014&p_c=-1514873801&p_stn_num=087031,22,22.0,20.0,18.8,16.8,22.7,14.9,11.0,20.2,22.0,33.1,32.1,24.3
2014,http://www.bom.gov.au/jsp/ncc/cdio/weatherData/av?p_nccObsCode=122&p_display_type=dailyDataFile&p_startYear=2014&p_c=-1514873801&p_stn_num=087031,23,28.6,22.4,17.3,18.4,20.3,15.0,13.3,19.6,26.6,19.0,23.9,27.1
2014,http://www.bom.gov.au/jsp/ncc/cdio/weatherData/av?p_nccObsCode=122&p_display_type=dailyDataFile&p_startYear=2014&p_c=-1514873801&p_stn_num=087031,24,21.9,26.0,18.5,17.0,16.3,13.8,14.7,15.9,24.8,30.0,19.0,21.2
2014,http://www.bom.gov.au/jsp/ncc/cdio/weatherData/av?p_nccObsCode=122&p_display_type=dailyDataFile&p_startYear=2014&p_c=-1514873801&p_stn_num=087031,25,19.7,36.0,24.0,20.7,21.3,15.6,16.2,14.9,15.0,18.5,21.8,23.4
2014,http://www.bom.gov.au/jsp/ncc/cdio/weatherData/av?p_nccObsCode=122&p_display_type=dailyDataFile&p_startYear=2014&p_c=-1514873801&p_stn_num=087031,26,25.9,21.2,26.8,18.3,21.2,15.4,14.8,17.3,17.8,22.2,18.4,19.8
2014,http://www.bom.gov.au/jsp/ncc/cdio/weatherData/av?p_nccObsCode=122&p_display_type=dailyDataFile&p_startYear=2014&p_c=-1514873801&p_stn_num=087031,27,36.2,20.4,24.8,15.8,20.6,14.2,16.4,18.1,24.5,19.2,17.8,21.6
2014,http://www.bom.gov.au/jsp/ncc/cdio/weatherData/av?p_nccObsCode=122&p_display_type=dailyDataFile&p_startYear=2014&p_c=-1514873801&p_stn_num=087031,28,42.7,21.5,21.0,21.3,18.1,13.1,17.9,16.7,28.5,20.1,19.1,29.9
2014,http://www.bom.gov.au/jsp/ncc/cdio/weatherData/av?p_nccObsCode=122&p_display_type=dailyDataFile&p_startYear=2014&p_c=-1514873801&p_stn_num=087031,29,22.4,,21.9,19.3,15.8,11.7,16.7,14.1,23.6,21.5,24.9,27.6
2014,http://www.bom.gov.au/jsp/ncc/cdio/weatherData/av?p_nccObsCode=122&p_display_type=dailyDataFile&p_startYear=2014&p_c=-1514873801&p_stn_num=087031,30,28.4,,24.5,15.9,14.9,13.4,19.2,20.7,24.9,20.6,31.1,23.8
2014,http://www.bom.gov.au/jsp/ncc/cdio/weatherData/av?p_nccObsCode=122&p_display_type=dailyDataFile&p_startYear=2014&p_c=-1514873801&p_stn_num=087031,31,26.7,,32.5,,17.0,,19.1,22.7,,33.6,,23.4
2015,http://www.bom.gov.au/jsp/ncc/cdio/weatherData/av?p_nccObsCode=122&p_display_type=dailyDataFile&p_startYear=2015&p_c=-1514873801&p_stn_num=087031,1,25.1,19.9,21.2,31.0,23.1,11.4,15.1,11.4,14.7,23.7,27.5,25.1
2015,http://www.bom.gov.au/jsp/ncc/cdio/weatherData/av?p_nccObsCode=122&p_display_type=dailyDataFile&p_startYear=2015&p_c=-1514873801&p_stn_num=087031,2,41.4,22.5,22.5,17.7,23.2,11.2,12.1,14.4,18.9,28.1,15.8,18.7
2015,http://www.bom.gov.au/jsp/ncc/cdio/weatherData/av?p_nccObsCode=122&p_display_type=dailyDataFile&p_startYear=2015&p_c=-1514873801&p_stn_num=087031,3,39.8,21.1,22.2,19.5,18.0,12.6,12.4,10.6,14.4,32.8,18.5,20.3
2015,http://www.bom.gov.au/jsp/ncc/cdio/weatherData/av?p_nccObsCode=122&p_display_type=dailyDataFile&p_startYear=2015&p_c=-1514873801&p_stn_num=087031,4,21.8,19.3,24.8,22.2,23.8,10.9,10.6,11.7,14.2,23.9,24.8,30.2
2015,http://www.bom.gov.au/jsp/ncc/cdio/weatherData/av?p_nccObsCode=122&p_display_type=dailyDataFile&p_startYear=2015&p_c=-1514873801&p_stn_num=087031,5,22.8,24.7,19.7,19.4,17.6,13.8,16.3,11.6,14.3,36.1,24.5,25.9
2015,http://www.bom.gov.au/jsp/ncc/cdio/weatherData/av?p_nccObsCode=122&p_display_type=dailyDataFile&p_startYear=2015&p_c=-1514873801&p_stn_num=087031,6,26.9,34.3,22.4,19.2,17.1,18.2,12.2,14.0,16.5,36.4,20.2,28.0
2015,http://www.bom.gov.au/jsp/ncc/cdio/weatherData/av?p_nccObsCode=122&p_display_type=dailyDataFile&p_startYear=2015&p_c=-1514873801&p_stn_num=087031,7,40.1,36.7,24.8,17.9,15.4,15.3,13.1,12.9,12.8,16.3,17.4,26.1
2015,http://www.bom.gov.au/jsp/ncc/cdio/weatherData/av?p_nccObsCode=122&p_display_type=dailyDataFile&p_startYear=2015&p_c=-1514873801&p_stn_num=087031,8,28.1,22.2,24.3,17.7,16.4,18.1,15.4,12.2,13.2,19.3,24.6,37.2
2015,http://www.bom.gov.au/jsp/ncc/cdio/weatherData/av?p_nccObsCode=122&p_display_type=dailyDataFile&p_startYear=2015&p_c=-1514873801&p_stn_num=087031,9,17.2,27.2,24.1,19.0,19.1,13.8,13.0,13.5,15.8,,35.3,27.4
2015,http://www.bom.gov.au/jsp/ncc/cdio/weatherData/av?p_nccObsCode=122&p_display_type=dailyDataFile&p_startYear=2015&p_c=-1514873801&p_stn_num=087031,10,21.1,28.7,22.0,19.3,15.6,13.0,14.3,16.1,16.0,30.5,15.6,24.0
2015,http://www.bom.gov.au/jsp/ncc/cdio/weatherData/av?p_nccObsCode=122&p_display_type=dailyDataFile&p_startYear=2015&p_c=-1514873801&p_stn_num=087031,11,25.9,28.5,24.8,22.3,15.8,12.8,12.8,15.1,21.1,20.5,18.2,19.9
2015,http://www.bom.gov.au/jsp/ncc/cdio/weatherData/av?p_nccObsCode=122&p_display_type=dailyDataFile&p_startYear=2015&p_c=-1514873801&p_stn_num=087031,12,29.8,23.2,21.0,18.8,16.2,11.4,11.9,14.0,23.0,16.7,21.6,18.7
2015,http://www.bom.gov.au/jsp/ncc/cdio/weatherData/av?p_nccObsCode=122&p_display_type=dailyDataFile&p_startYear=2015&p_c=-1514873801&p_stn_num=087031,13,26.1,33.3,19.8,18.5,13.1,18.0,12.8,13.3,26.7,19.0,18.6,27.0
2015,http://www.bom.gov.au/jsp/ncc/cdio/weatherData/av?p_nccObsCode=122&p_display_type=dailyDataFile&p_startYear=2015&p_c=-1514873801&p_stn_num=087031,14,23.2,26.0,30.7,25.1,15.1,14.9,9.8,14.6,27.7,29.4,19.1,24.1
2015,http://www.bom.gov.au/jsp/ncc/cdio/weatherData/av?p_nccObsCode=122&p_display_type=dailyDataFile&p_startYear=2015&p_c=-1514873801&p_stn_num=087031,15,20.6,31.4,17.9,28.5,14.1,14.3,10.0,15.6,16.4,34.7,19.9,26.0
2015,http://www.bom.gov.au/jsp/ncc/cdio/weatherData/av?p_nccObsCode=122&p_display_type=dailyDataFile&p_startYear=2015&p_c=-1514873801&p_stn_num=087031,16,27.2,24.9,23.9,18.3,15.3,15.0,12.5,16.9,15.1,25.9,24.0,28.3
2015,http://www.bom.gov.au/jsp/ncc/cdio/weatherData/av?p_nccObsCode=122&p_display_type=dailyDataFile&p_startYear=2015&p_c=-1514873801&p_stn_num=087031,17,25.4,20.0,27.8,16.3,21.0,14.1,13.0,12.0,14.3,20.6,34.5,37.0
2015,http://www.bom.gov.au/jsp/ncc/cdio/weatherData/av?p_nccObsCode=122&p_display_type=dailyDataFile&p_startYear=2015&p_c=-1514873801&p_stn_num=087031,18,20.0,20.5,26.4,22.2,20.8,12.4,11.2,10.2,16.0,18.8,25.9,32.9
2015,http://www.bom.gov.au/jsp/ncc/cdio/weatherData/av?p_nccObsCode=122&p_display_type=dailyDataFile&p_startYear=2015&p_c=-1514873801&p_stn_num=087031,19,21.6,27.8,35.6,15.2,16.9,11.5,12.7,12.1,20.6,24.8,31.7,43.9
2015,http://www.bom.gov.au/jsp/ncc/cdio/weatherData/av?p_nccObsCode=122&p_display_type=dailyDataFile&p_startYear=2015&p_c=-1514873801&p_stn_num=087031,20,30.3,25.5,20.7,16.1,17.9,12.1,14.3,17.5,23.5,32.9,18.6,38.5
2015,http://www.bom.gov.au/jsp/ncc/cdio/weatherData/av?p_nccObsCode=122&p_display_type=dailyDataFile&p_startYear=2015&p_c=-1514873801&p_stn_num=087031,21,33.3,37.6,21.3,17.2,13.0,12.7,16.0,17.6,17.4,18.9,19.0,20.9
2015,http://www.bom.gov.au/jsp/ncc/cdio/weatherData/av?p_nccObsCode=122&p_display_type=dailyDataFile&p_startYear=2015&p_c=-1514873801&p_stn_num=087031,22,37.0,35.1,29.4,18.9,14.0,13.1,16.3,19.0,13.2,17.0,19.3,23.6
2015,http://www.bom.gov.au/jsp/ncc/cdio/weatherData/av?p_nccObsCode=122&p_display_type=dailyDataFile&p_startYear=2015&p_c=-1514873801&p_stn_num=087031,23,25.8,27.9,27.5,17.7,13.5,17.6,15.8,15.8,12.7,17.4,22.1,26.8
2015,http://www.bom.gov.au/jsp/ncc/cdio/weatherData/av?p_nccObsCode=122&p_display_type=dailyDataFile&p_startYear=2015&p_c=-1514873801&p_stn_num=087031,24,27.1,19.8,16.1,20.9,14.6,15.9,16.2,13.4,15.4,22.0,24.7,33.9
2015,http://www.bom.gov.au/jsp/ncc/cdio/weatherData/av?p_nccObsCode=122&p_display_type=dailyDataFile&p_startYear=2015&p_c=-1514873801&p_stn_num=087031,25,23.0,26.5,19.6,14.6,17.3,13.9,13.5,13.7,17.3,33.2,33.9,36.0
2015,http://www.bom.gov.au/jsp/ncc/cdio/weatherData/av?p_nccObsCode=122&p_display_type=dailyDataFile&p_startYear=2015&p_c=-1514873801&p_stn_num=087031,26,20.1,23.2,19.1,15.4,16.0,15.3,11.0,14.5,17.8,17.2,17.8,20.5
2015,http://www.bom.gov.au/jsp/ncc/cdio/weatherData/av?p_nccObsCode=122&p_display_type=dailyDataFile&p_startYear=2015&p_c=-1514873801&p_stn_num=087031,27,20.3,24.1,18.6,15.4,19.9,14.8,13.6,12.3,18.5,22.0,18.6,19.5
